filename,adjective,frequency
FOMCminutes20150128.txt,percent,8
FOMCminutes20150128.txt,net,8
FOMCminutes20150318.txt,economic,39
FOMCminutes20150318.txt,federal,31
FOMCminutes20150318.txt,january,26
FOMCminutes20150318.txt,real,18
FOMCminutes20150318.txt,low,17
FOMCminutes20150318.txt,objective,16
FOMCminutes20150318.txt,monetary,15
FOMCminutes20150318.txt,first,13
FOMCminutes20150318.txt,financial,12
FOMCminutes20150318.txt,range,11
FOMCminutes20150318.txt,net,10
FOMCminutes20150318.txt,consistent,10
FOMCminutes20150318.txt,foreign,10
FOMCminutes20150318.txt,strong,10
FOMCminutes20150318.txt,maximum,10
FOMCminutes20150318.txt,february,9
FOMCminutes20150318.txt,new,9
FOMCminutes20150318.txt,recent,9
FOMCminutes20150318.txt,appropriate,9
FOMCminutes20150318.txt,many,8
FOMCminutes20150429.txt,economic,53
FOMCminutes20150429.txt,federal,28
FOMCminutes20150429.txt,real,27
FOMCminutes20150429.txt,first,24
FOMCminutes20150429.txt,low,21
FOMCminutes20150429.txt,objective,20
FOMCminutes20150429.txt,financial,20
FOMCminutes20150429.txt,participant,13
FOMCminutes20150429.txt,consistent,12
FOMCminutes20150429.txt,february,11
FOMCminutes20150429.txt,decline,10
FOMCminutes20150429.txt,recent,10
FOMCminutes20150429.txt,little,10
FOMCminutes20150429.txt,foreign,10
FOMCminutes20150429.txt,earlier,9
FOMCminutes20150429.txt,intermeeting,9
FOMCminutes20150429.txt,maximum,9
FOMCminutes20150429.txt,monetary,8
FOMCminutes20150429.txt,transitory,8
FOMCminutes20150429.txt,level,7
FOMCminutes20150617.txt,economic,37
FOMCminutes20150617.txt,real,32
FOMCminutes20150617.txt,federal,32
FOMCminutes20150617.txt,objective,20
FOMCminutes20150617.txt,monetary,15
FOMCminutes20150617.txt,first,14
FOMCminutes20150617.txt,april,14
FOMCminutes20150617.txt,second,13
FOMCminutes20150617.txt,recent,13
FOMCminutes20150617.txt,low,13
FOMCminutes20150617.txt,financial,13
FOMCminutes20150617.txt,several,12
FOMCminutes20150617.txt,consistent,10
FOMCminutes20150617.txt,foreign,9
FOMCminutes20150617.txt,stable,8
FOMCminutes20150617.txt,little,8
FOMCminutes20150617.txt,higher,8
FOMCminutes20150617.txt,many,8
FOMCminutes20150617.txt,participant,8
FOMCminutes20150617.txt,appropriate,8
FOMCminutes20150729.txt,economic,43
FOMCminutes20150729.txt,federal,26
FOMCminutes20150729.txt,recent,22
FOMCminutes20150729.txt,financial,22
FOMCminutes20150729.txt,objective,21
FOMCminutes20150729.txt,real,18
FOMCminutes20150729.txt,second,15
FOMCminutes20150729.txt,low,14
FOMCminutes20150729.txt,monetary,14
FOMCminutes20150729.txt,consistent,12
FOMCminutes20150729.txt,first,10
FOMCminutes20150729.txt,net,10
FOMCminutes20150729.txt,foreign,9
FOMCminutes20150729.txt,participant,9
FOMCminutes20150729.txt,maximum,9
FOMCminutes20150729.txt,solid,8
FOMCminutes20150729.txt,june,8
FOMCminutes20150729.txt,lower,8
FOMCminutes20150729.txt,new,8
FOMCminutes20150729.txt,strong,8
FOMCminutes20150917.txt,economic,63
FOMCminutes20150917.txt,federal,29
FOMCminutes20150917.txt,recent,22
FOMCminutes20150917.txt,real,20
FOMCminutes20150917.txt,objective,18
FOMCminutes20150917.txt,financial,18
FOMCminutes20150917.txt,foreign,11
FOMCminutes20150917.txt,global,11
FOMCminutes20150917.txt,august,10
FOMCminutes20150917.txt,second,10
FOMCminutes20150917.txt,low,10
FOMCminutes20150917.txt,moderate,9
FOMCminutes20150917.txt,stable,9
FOMCminutes20150917.txt,consistent,9
FOMCminutes20150917.txt,participant,9
FOMCminutes20150917.txt,downward,9
FOMCminutes20150917.txt,lower,8
FOMCminutes20150917.txt,solid,8
FOMCminutes20150917.txt,net,8
FOMCminutes20150917.txt,likely,8
FOMCminutes20151028.txt,economic,52
FOMCminutes20151028.txt,federal,28
FOMCminutes20151028.txt,financial,28
FOMCminutes20151028.txt,objective,19
FOMCminutes20151028.txt,real,18
FOMCminutes20151028.txt,recent,18
FOMCminutes20151028.txt,participant,16
FOMCminutes20151028.txt,third,13
FOMCminutes20151028.txt,consistent,13
FOMCminutes20151028.txt,monetary,12
FOMCminutes20151028.txt,solid,11
FOMCminutes20151028.txt,net,11
FOMCminutes20151028.txt,lower,10
FOMCminutes20151028.txt,september,10
FOMCminutes20151028.txt,appropriate,10
FOMCminutes20151028.txt,stable,9
FOMCminutes20151028.txt,little,9
FOMCminutes20151028.txt,early,9
FOMCminutes20151028.txt,low,9
FOMCminutes20151028.txt,global,9
FOMCminutes20151216.txt,economic,55
FOMCminutes20151216.txt,federal,33
FOMCminutes20151216.txt,real,20
FOMCminutes20151216.txt,recent,18
FOMCminutes20151216.txt,objective,14
FOMCminutes20151216.txt,third,14
FOMCminutes20151216.txt,monetary,14
FOMCminutes20151216.txt,low,13
FOMCminutes20151216.txt,several,12
FOMCminutes20151216.txt,participant,12
FOMCminutes20151216.txt,moderate,11
FOMCminutes20151216.txt,net,11
FOMCminutes20151216.txt,many,11
FOMCminutes20151216.txt,domestic,10
FOMCminutes20151216.txt,percent,10
FOMCminutes20151216.txt,financial,10
FOMCminutes20151216.txt,good,8
FOMCminutes20151216.txt,november,8
FOMCminutes20151216.txt,early,8
FOMCminutes20151216.txt,solid,8
FOMCminutes20160127.txt,economic,57
FOMCminutes20160127.txt,financial,42
FOMCminutes20160127.txt,recent,32
FOMCminutes20160127.txt,federal,24
FOMCminutes20160127.txt,fourth,19
FOMCminutes20160127.txt,real,18
FOMCminutes20160127.txt,january,14
FOMCminutes20160127.txt,global,14
FOMCminutes20160127.txt,foreign,13
FOMCminutes20160127.txt,participant,13
FOMCminutes20160127.txt,several,12
FOMCminutes20160127.txt,monetary,12
FOMCminutes20160127.txt,moderate,11
FOMCminutes20160127.txt,low,10
FOMCminutes20160127.txt,strong,10
FOMCminutes20160127.txt,domestic,9
FOMCminutes20160127.txt,high,9
FOMCminutes20160127.txt,objective,8
FOMCminutes20160127.txt,net,8
FOMCminutes20160127.txt,november,7
FOMCminutes20160316.txt,economic,56
FOMCminutes20160316.txt,recent,31
FOMCminutes20160316.txt,federal,31
FOMCminutes20160316.txt,financial,30
FOMCminutes20160316.txt,january,24
FOMCminutes20160316.txt,global,21
FOMCminutes20160316.txt,real,20
FOMCminutes20160316.txt,monetary,19
FOMCminutes20160316.txt,foreign,18
FOMCminutes20160316.txt,february,16
FOMCminutes20160316.txt,several,14
FOMCminutes20160316.txt,low,13
FOMCminutes20160316.txt,moderate,12
FOMCminutes20160316.txt,consistent,11
FOMCminutes20160316.txt,strong,11
FOMCminutes20160316.txt,objective,10
FOMCminutes20160316.txt,early,10
FOMCminutes20160316.txt,net,10
FOMCminutes20160316.txt,appropriate,10
FOMCminutes20160316.txt,domestic,9
FOMCminutes20160427.txt,economic,59
FOMCminutes20160427.txt,financial,43
FOMCminutes20160427.txt,federal,42
FOMCminutes20160427.txt,recent,37
FOMCminutes20160427.txt,real,25
FOMCminutes20160427.txt,first,24
FOMCminutes20160427.txt,low,24
FOMCminutes20160427.txt,february,15
FOMCminutes20160427.txt,global,15
FOMCminutes20160427.txt,participant,15
FOMCminutes20160427.txt,objective,14
FOMCminutes20160427.txt,consistent,14
FOMCminutes20160427.txt,several,14
FOMCminutes20160427.txt,monetary,13
FOMCminutes20160427.txt,high,11
FOMCminutes20160427.txt,domestic,10
FOMCminutes20160427.txt,accommodative,10
FOMCminutes20160427.txt,intermeeting,10
FOMCminutes20160427.txt,march,9
FOMCminutes20160427.txt,foreign,9
FOMCminutes20160615.txt,economic,65
FOMCminutes20160615.txt,federal,36
FOMCminutes20160615.txt,recent,29
FOMCminutes20160615.txt,financial,26
FOMCminutes20160615.txt,real,19
FOMCminutes20160615.txt,monetary,18
FOMCminutes20160615.txt,low,16
FOMCminutes20160615.txt,first,15
FOMCminutes20160615.txt,participant,15
FOMCminutes20160615.txt,global,14
FOMCminutes20160615.txt,objective,13
FOMCminutes20160615.txt,consistent,13
FOMCminutes20160615.txt,second,12
FOMCminutes20160615.txt,april,12
FOMCminutes20160615.txt,likely,10
FOMCminutes20160615.txt,accommodative,10
FOMCminutes20160615.txt,several,10
FOMCminutes20160615.txt,previous,9
FOMCminutes20160615.txt,foreign,9
FOMCminutes20160615.txt,net,8
FOMCminutes20160727.txt,economic,66
FOMCminutes20160727.txt,financial,34
FOMCminutes20160727.txt,recent,28
FOMCminutes20160727.txt,federal,28
FOMCminutes20160727.txt,second,26
FOMCminutes20160727.txt,real,20
FOMCminutes20160727.txt,low,19
FOMCminutes20160727.txt,net,17
FOMCminutes20160727.txt,several,17
FOMCminutes20160727.txt,moderate,15
FOMCminutes20160727.txt,monetary,15
FOMCminutes20160727.txt,objective,14
FOMCminutes20160727.txt,consistent,13
FOMCminutes20160727.txt,little,13
FOMCminutes20160727.txt,global,13
FOMCminutes20160727.txt,june,11
FOMCminutes20160727.txt,strong,11
FOMCminutes20160727.txt,nominal,10
FOMCminutes20160727.txt,accommodative,10
FOMCminutes20160727.txt,intermeeting,10
FOMCminutes20160921.txt,economic,53
FOMCminutes20160921.txt,federal,33
FOMCminutes20160921.txt,recent,30
FOMCminutes20160921.txt,low,23
FOMCminutes20160921.txt,monetary,22
FOMCminutes20160921.txt,real,20
FOMCminutes20160921.txt,objective,18
FOMCminutes20160921.txt,new,14
FOMCminutes20160921.txt,financial,14
FOMCminutes20160921.txt,third,13
FOMCminutes20160921.txt,several,12
FOMCminutes20160921.txt,percent,11
FOMCminutes20160921.txt,net,10
FOMCminutes20160921.txt,little,10
FOMCminutes20160921.txt,accommodative,10
FOMCminutes20160921.txt,participant,10
FOMCminutes20160921.txt,normal,10
FOMCminutes20160921.txt,august,9
FOMCminutes20160921.txt,unchanged,9
FOMCminutes20160921.txt,lower,9
FOMCminutes20161102.txt,economic,47
FOMCminutes20161102.txt,federal,36
FOMCminutes20161102.txt,low,27
FOMCminutes20161102.txt,recent,25
FOMCminutes20161102.txt,real,22
FOMCminutes20161102.txt,monetary,21
FOMCminutes20161102.txt,objective,18
FOMCminutes20161102.txt,financial,18
FOMCminutes20161102.txt,third,17
FOMCminutes20161102.txt,moderate,11
FOMCminutes20161102.txt,september,10
FOMCminutes20161102.txt,little,10
FOMCminutes20161102.txt,percent,10
FOMCminutes20161102.txt,higher,10
FOMCminutes20161102.txt,new,10
FOMCminutes20161102.txt,consistent,10
FOMCminutes20161102.txt,potential,10
FOMCminutes20161102.txt,modest,9
FOMCminutes20161102.txt,accommodative,8
FOMCminutes20161102.txt,gradual,8
FOMCminutes20161214.txt,economic,55
FOMCminutes20161214.txt,federal,38
FOMCminutes20161214.txt,recent,25
FOMCminutes20161214.txt,real,22
FOMCminutes20161214.txt,monetary,21
FOMCminutes20161214.txt,percent,20
FOMCminutes20161214.txt,objective,18
FOMCminutes20161214.txt,moderate,16
FOMCminutes20161214.txt,financial,16
FOMCminutes20161214.txt,gradual,14
FOMCminutes20161214.txt,several,13
FOMCminutes20161214.txt,november,12
FOMCminutes20161214.txt,third,12
FOMCminutes20161214.txt,low,10
FOMCminutes20161214.txt,fiscal,10
FOMCminutes20161214.txt,october,9
FOMCminutes20161214.txt,new,9
FOMCminutes20161214.txt,fourth,9
FOMCminutes20161214.txt,higher,9
FOMCminutes20161214.txt,consistent,9
FOMCminutes20170201.txt,economic,53
FOMCminutes20170201.txt,federal,39
FOMCminutes20170201.txt,recent,26
FOMCminutes20170201.txt,real,25
FOMCminutes20170201.txt,fourth,23
FOMCminutes20170201.txt,financial,22
FOMCminutes20170201.txt,objective,19
FOMCminutes20170201.txt,low,19
FOMCminutes20170201.txt,moderate,17
FOMCminutes20170201.txt,monetary,15
FOMCminutes20170201.txt,net,14
FOMCminutes20170201.txt,several,14
FOMCminutes20170201.txt,percent,13
FOMCminutes20170201.txt,january,12
FOMCminutes20170201.txt,gradual,12
FOMCminutes20170201.txt,participant,11
FOMCminutes20170201.txt,new,9
FOMCminutes20170201.txt,solid,8
FOMCminutes20170201.txt,december,8
FOMCminutes20170201.txt,consistent,8
FOMCminutes20170315.txt,economic,51
FOMCminutes20170315.txt,federal,35
FOMCminutes20170315.txt,recent,31
FOMCminutes20170315.txt,january,24
FOMCminutes20170315.txt,real,23
FOMCminutes20170315.txt,percent,20
FOMCminutes20170315.txt,february,19
FOMCminutes20170315.txt,monetary,19
FOMCminutes20170315.txt,objective,18
FOMCminutes20170315.txt,financial,18
FOMCminutes20170315.txt,several,15
FOMCminutes20170315.txt,fourth,13
FOMCminutes20170315.txt,participant,13
FOMCminutes20170315.txt,moderate,12
FOMCminutes20170315.txt,gradual,10
FOMCminutes20170315.txt,nominal,9
FOMCminutes20170315.txt,lower,8
FOMCminutes20170315.txt,early,8
FOMCminutes20170315.txt,accommodative,8
FOMCminutes20170315.txt,fiscal,8
FOMCminutes20170503.txt,economic,43
FOMCminutes20170503.txt,federal,27
FOMCminutes20170503.txt,real,25
FOMCminutes20170503.txt,financial,25
FOMCminutes20170503.txt,recent,24
FOMCminutes20170503.txt,first,23
FOMCminutes20170503.txt,percent,20
FOMCminutes20170503.txt,monetary,14
FOMCminutes20170503.txt,low,13
FOMCminutes20170503.txt,several,13
FOMCminutes20170503.txt,objective,12
FOMCminutes20170503.txt,solid,12
FOMCminutes20170503.txt,february,10
FOMCminutes20170503.txt,net,10
FOMCminutes20170503.txt,new,10
FOMCminutes20170503.txt,foreign,10
FOMCminutes20170503.txt,accommodative,10
FOMCminutes20170503.txt,fiscal,10
FOMCminutes20170503.txt,gradual,10
FOMCminutes20170503.txt,overall,9
FOMCminutes20170614.txt,economic,44
FOMCminutes20170614.txt,federal,42
FOMCminutes20170614.txt,recent,26
FOMCminutes20170614.txt,real,23
FOMCminutes20170614.txt,financial,22
FOMCminutes20170614.txt,percent,19
FOMCminutes20170614.txt,first,16
FOMCminutes20170614.txt,low,15
FOMCminutes20170614.txt,monetary,15
FOMCminutes20170614.txt,april,14
FOMCminutes20170614.txt,objective,12
FOMCminutes20170614.txt,solid,10
FOMCminutes20170614.txt,gradual,10
FOMCminutes20170614.txt,participant,10
FOMCminutes20170614.txt,overall,9
FOMCminutes20170614.txt,nominal,9
FOMCminutes20170614.txt,several,9
FOMCminutes20170614.txt,second,8
FOMCminutes20170614.txt,new,8
FOMCminutes20170614.txt,average,7
FOMCminutes20170726.txt,economic,35
FOMCminutes20170726.txt,financial,34
FOMCminutes20170726.txt,federal,27
FOMCminutes20170726.txt,low,24
FOMCminutes20170726.txt,recent,22
FOMCminutes20170726.txt,real,20
FOMCminutes20170726.txt,second,18
FOMCminutes20170726.txt,objective,15
FOMCminutes20170726.txt,monetary,14
FOMCminutes20170726.txt,percent,12
FOMCminutes20170726.txt,net,11
FOMCminutes20170726.txt,current,11
FOMCminutes20170726.txt,june,10
FOMCminutes20170726.txt,nominal,10
FOMCminutes20170726.txt,participant,10
FOMCminutes20170726.txt,gradual,9
FOMCminutes20170726.txt,overall,8
FOMCminutes20170726.txt,moderate,8
FOMCminutes20170726.txt,several,8
FOMCminutes20170726.txt,good,7
FOMCminutes20170920.txt,economic,49
FOMCminutes20170920.txt,federal,42
FOMCminutes20170920.txt,recent,23
FOMCminutes20170920.txt,low,23
FOMCminutes20170920.txt,real,20
FOMCminutes20170920.txt,financial,20
FOMCminutes20170920.txt,august,17
FOMCminutes20170920.txt,percent,15
FOMCminutes20170920.txt,objective,14
FOMCminutes20170920.txt,moderate,13
FOMCminutes20170920.txt,third,12
FOMCminutes20170920.txt,participant,12
FOMCminutes20170920.txt,likely,11
FOMCminutes20170920.txt,second,11
FOMCminutes20170920.txt,several,11
FOMCminutes20170920.txt,lower,10
FOMCminutes20170920.txt,little,10
FOMCminutes20170920.txt,pce,10
FOMCminutes20170920.txt,many,10
FOMCminutes20170920.txt,solid,9
FOMCminutes20171101.txt,economic,39
FOMCminutes20171101.txt,federal,35
FOMCminutes20171101.txt,recent,21
FOMCminutes20171101.txt,low,19
FOMCminutes20171101.txt,financial,18
FOMCminutes20171101.txt,objective,18
FOMCminutes20171101.txt,real,17
FOMCminutes20171101.txt,percent,17
FOMCminutes20171101.txt,third,15
FOMCminutes20171101.txt,september,13
FOMCminutes20171101.txt,monetary,11
FOMCminutes20171101.txt,total,10
FOMCminutes20171101.txt,consistent,10
FOMCminutes20171101.txt,likely,10
FOMCminutes20171101.txt,gradual,10
FOMCminutes20171101.txt,moderate,10
FOMCminutes20171101.txt,solid,9
FOMCminutes20171101.txt,pce,9
FOMCminutes20171101.txt,accommodative,9
FOMCminutes20171101.txt,overall,8
FOMCminutes20171213.txt,economic,42
FOMCminutes20171213.txt,federal,39
FOMCminutes20171213.txt,recent,22
FOMCminutes20171213.txt,real,20
FOMCminutes20171213.txt,financial,19
FOMCminutes20171213.txt,low,17
FOMCminutes20171213.txt,percent,16
FOMCminutes20171213.txt,objective,14
FOMCminutes20171213.txt,strong,13
FOMCminutes20171213.txt,monetary,12
FOMCminutes20171213.txt,solid,11
FOMCminutes20171213.txt,participant,11
FOMCminutes20171213.txt,lower,10
FOMCminutes20171213.txt,several,9
FOMCminutes20171213.txt,moderate,9
FOMCminutes20171213.txt,nominal,9
FOMCminutes20171213.txt,october,8
FOMCminutes20171213.txt,total,7
FOMCminutes20171213.txt,pce,7
FOMCminutes20171213.txt,accommodative,7
FOMCminutes20180131.txt,economic,58
FOMCminutes20180131.txt,federal,33
FOMCminutes20180131.txt,recent,26
FOMCminutes20180131.txt,financial,21
FOMCminutes20180131.txt,real,20
FOMCminutes20180131.txt,solid,18
FOMCminutes20180131.txt,low,16
FOMCminutes20180131.txt,fourth,14
FOMCminutes20180131.txt,participant,14
FOMCminutes20180131.txt,gradual,14
FOMCminutes20180131.txt,percent,13
FOMCminutes20180131.txt,monetary,12
FOMCminutes20180131.txt,accommodative,12
FOMCminutes20180131.txt,objective,12
FOMCminutes20180131.txt,strong,10
FOMCminutes20180131.txt,january,9
FOMCminutes20180131.txt,total,8
FOMCminutes20180131.txt,foreign,8
FOMCminutes20180131.txt,moderate,8
FOMCminutes20180131.txt,several,8
FOMCminutes20180321.txt,economic,47
FOMCminutes20180321.txt,federal,44
FOMCminutes20180321.txt,recent,30
FOMCminutes20180321.txt,january,25
FOMCminutes20180321.txt,real,22
FOMCminutes20180321.txt,strong,20
FOMCminutes20180321.txt,low,19
FOMCminutes20180321.txt,february,17
FOMCminutes20180321.txt,financial,14
FOMCminutes20180321.txt,monetary,13
FOMCminutes20180321.txt,accommodative,12
FOMCminutes20180321.txt,percent,11
FOMCminutes20180321.txt,participant,11
FOMCminutes20180321.txt,moderate,10
FOMCminutes20180321.txt,net,10
FOMCminutes20180321.txt,lower,10
FOMCminutes20180321.txt,objective,10
FOMCminutes20180321.txt,first,9
FOMCminutes20180321.txt,nominal,9
FOMCminutes20180321.txt,gradual,9
FOMCminutes20180502.txt,economic,45
FOMCminutes20180502.txt,federal,36
FOMCminutes20180502.txt,recent,26
FOMCminutes20180502.txt,strong,25
FOMCminutes20180502.txt,real,24
FOMCminutes20180502.txt,first,22
FOMCminutes20180502.txt,financial,18
FOMCminutes20180502.txt,low,14
FOMCminutes20180502.txt,participant,14
FOMCminutes20180502.txt,objective,14
FOMCminutes20180502.txt,percent,12
FOMCminutes20180502.txt,higher,12
FOMCminutes20180502.txt,overall,12
FOMCminutes20180502.txt,intermeeting,11
FOMCminutes20180502.txt,relative,11
FOMCminutes20180502.txt,symmetric,11
FOMCminutes20180502.txt,several,10
FOMCminutes20180502.txt,monetary,10
FOMCminutes20180502.txt,moderate,9
FOMCminutes20180502.txt,little,9
FOMCminutes20180613.txt,federal,38
FOMCminutes20180613.txt,economic,37
FOMCminutes20180613.txt,recent,24
FOMCminutes20180613.txt,real,23
FOMCminutes20180613.txt,strong,23
FOMCminutes20180613.txt,objective,16
FOMCminutes20180613.txt,solid,12
FOMCminutes20180613.txt,net,11
FOMCminutes20180613.txt,percent,11
FOMCminutes20180613.txt,second,11
FOMCminutes20180613.txt,several,11
FOMCminutes20180613.txt,financial,10
FOMCminutes20180613.txt,monetary,10
FOMCminutes20180613.txt,first,9
FOMCminutes20180613.txt,little,9
FOMCminutes20180613.txt,total,8
FOMCminutes20180613.txt,overall,8
FOMCminutes20180613.txt,higher,8
FOMCminutes20180613.txt,range,8
FOMCminutes20180613.txt,symmetric,8
FOMCminutes20180801.txt,economic,41
FOMCminutes20180801.txt,federal,28
FOMCminutes20180801.txt,strong,24
FOMCminutes20180801.txt,recent,22
FOMCminutes20180801.txt,second,22
FOMCminutes20180801.txt,real,19
FOMCminutes20180801.txt,financial,17
FOMCminutes20180801.txt,percent,14
FOMCminutes20180801.txt,low,13
FOMCminutes20180801.txt,objective,11
FOMCminutes20180801.txt,accommodative,10
FOMCminutes20180801.txt,several,10
FOMCminutes20180801.txt,monetary,10
FOMCminutes20180801.txt,nominal,9
FOMCminutes20180801.txt,gdp,9
FOMCminutes20180801.txt,net,8
FOMCminutes20180801.txt,intermeeting,8
FOMCminutes20180801.txt,overall,8
FOMCminutes20180801.txt,total,7
FOMCminutes20180801.txt,solid,7
FOMCminutes20180926.txt,economic,40
FOMCminutes20180926.txt,federal,34
FOMCminutes20180926.txt,recent,23
FOMCminutes20180926.txt,real,20
FOMCminutes20180926.txt,strong,19
FOMCminutes20180926.txt,financial,17
FOMCminutes20180926.txt,august,14
FOMCminutes20180926.txt,objective,14
FOMCminutes20180926.txt,percent,11
FOMCminutes20180926.txt,monetary,10
FOMCminutes20180926.txt,third,9
FOMCminutes20180926.txt,higher,9
FOMCminutes20180926.txt,low,9
FOMCminutes20180926.txt,participant,9
FOMCminutes20180926.txt,accommodative,9
FOMCminutes20180926.txt,domestic,8
FOMCminutes20180926.txt,solid,8
FOMCminutes20180926.txt,second,7
FOMCminutes20180926.txt,total,7
FOMCminutes20180926.txt,new,7
FOMCminutes20181108.txt,economic,41
FOMCminutes20181108.txt,federal,28
FOMCminutes20181108.txt,strong,20
FOMCminutes20181108.txt,financial,19
FOMCminutes20181108.txt,real,18
FOMCminutes20181108.txt,third,14
FOMCminutes20181108.txt,percent,13
FOMCminutes20181108.txt,recent,12
FOMCminutes20181108.txt,foreign,10
FOMCminutes20181108.txt,high,9
FOMCminutes20181108.txt,overall,9
FOMCminutes20181108.txt,higher,9
FOMCminutes20181108.txt,low,8
FOMCminutes20181108.txt,net,8
FOMCminutes20181108.txt,little,7
FOMCminutes20181108.txt,consistent,7
FOMCminutes20181108.txt,gradual,7
FOMCminutes20181108.txt,monetary,7
FOMCminutes20181108.txt,range,7
FOMCminutes20181108.txt,objective,7
FOMCminutes20181219.txt,economic,55
FOMCminutes20181219.txt,recent,28
FOMCminutes20181219.txt,federal,26
FOMCminutes20181219.txt,financial,26
FOMCminutes20181219.txt,strong,21
FOMCminutes20181219.txt,real,19
FOMCminutes20181219.txt,global,17
FOMCminutes20181219.txt,november,11
FOMCminutes20181219.txt,low,11
FOMCminutes20181219.txt,percent,10
FOMCminutes20181219.txt,nominal,10
FOMCminutes20181219.txt,foreign,10
FOMCminutes20181219.txt,october,9
FOMCminutes20181219.txt,gradual,9
FOMCminutes20181219.txt,corporate,9
FOMCminutes20181219.txt,total,8
FOMCminutes20181219.txt,participant,8
FOMCminutes20181219.txt,monetary,8
FOMCminutes20181219.txt,new,7
FOMCminutes20181219.txt,little,7
FOMCminutes20190130.txt,economic,58
FOMCminutes20190130.txt,financial,39
FOMCminutes20190130.txt,federal,38
FOMCminutes20190130.txt,recent,30
FOMCminutes20190130.txt,real,21
FOMCminutes20190130.txt,fourth,19
FOMCminutes20190130.txt,strong,17
FOMCminutes20190130.txt,last,15
FOMCminutes20190130.txt,global,15
FOMCminutes20190130.txt,solid,13
FOMCminutes20190130.txt,net,12
FOMCminutes20190130.txt,participant,12
FOMCminutes20190130.txt,low,11
FOMCminutes20190130.txt,foreign,11
FOMCminutes20190130.txt,january,10
FOMCminutes20190130.txt,corporate,10
FOMCminutes20190130.txt,several,10
FOMCminutes20190130.txt,objective,10
FOMCminutes20190130.txt,monetary,10
FOMCminutes20190130.txt,partial,9
FOMCminutes20190320.txt,economic,58
FOMCminutes20190320.txt,recent,37
FOMCminutes20190320.txt,federal,35
FOMCminutes20190320.txt,january,24
FOMCminutes20190320.txt,strong,23
FOMCminutes20190320.txt,february,23
FOMCminutes20190320.txt,low,23
FOMCminutes20190320.txt,real,21
FOMCminutes20190320.txt,financial,17
FOMCminutes20190320.txt,solid,14
FOMCminutes20190320.txt,lower,13
FOMCminutes20190320.txt,foreign,12
FOMCminutes20190320.txt,net,11
FOMCminutes20190320.txt,overall,11
FOMCminutes20190320.txt,monetary,11
FOMCminutes20190320.txt,appropriate,11
FOMCminutes20190320.txt,percent,10
FOMCminutes20190320.txt,likely,10
FOMCminutes20190320.txt,participant,10
FOMCminutes20190320.txt,accommodative,10
FOMCminutes20190501.txt,economic,49
FOMCminutes20190501.txt,financial,27
FOMCminutes20190501.txt,federal,25
FOMCminutes20190501.txt,real,23
FOMCminutes20190501.txt,strong,22
FOMCminutes20190501.txt,recent,22
FOMCminutes20190501.txt,first,20
FOMCminutes20190501.txt,low,16
FOMCminutes20190501.txt,solid,14
FOMCminutes20190501.txt,objective,13
FOMCminutes20190501.txt,net,12
FOMCminutes20190501.txt,percent,10
FOMCminutes20190501.txt,february,10
FOMCminutes20190501.txt,average,10
FOMCminutes20190501.txt,global,10
FOMCminutes20190501.txt,consistent,10
FOMCminutes20190501.txt,last,9
FOMCminutes20190501.txt,overall,9
FOMCminutes20190501.txt,foreign,9
FOMCminutes20190501.txt,gdp,9
FOMCminutes20190619.txt,economic,51
FOMCminutes20190619.txt,federal,30
FOMCminutes20190619.txt,recent,22
FOMCminutes20190619.txt,strong,19
FOMCminutes20190619.txt,real,18
FOMCminutes20190619.txt,several,16
FOMCminutes20190619.txt,objective,16
FOMCminutes20190619.txt,low,15
FOMCminutes20190619.txt,global,13
FOMCminutes20190619.txt,april,12
FOMCminutes20190619.txt,many,12
FOMCminutes20190619.txt,symmetric,12
FOMCminutes20190619.txt,financial,11
FOMCminutes20190619.txt,second,10
FOMCminutes20190619.txt,percent,10
FOMCminutes20190619.txt,net,9
FOMCminutes20190619.txt,participant,9
FOMCminutes20190619.txt,average,8
FOMCminutes20190619.txt,foreign,8
FOMCminutes20190619.txt,monetary,8
FOMCminutes20190731.txt,economic,49
FOMCminutes20190731.txt,federal,39
FOMCminutes20190731.txt,low,26
FOMCminutes20190731.txt,real,22
FOMCminutes20190731.txt,recent,22
FOMCminutes20190731.txt,strong,21
FOMCminutes20190731.txt,second,19
FOMCminutes20190731.txt,financial,17
FOMCminutes20190731.txt,global,17
FOMCminutes20190731.txt,participant,15
FOMCminutes20190731.txt,objective,14
FOMCminutes20190731.txt,several,13
FOMCminutes20190731.txt,monetary,13
FOMCminutes20190731.txt,june,11
FOMCminutes20190731.txt,moderate,10
FOMCminutes20190731.txt,average,10
FOMCminutes20190731.txt,percent,10
FOMCminutes20190731.txt,symmetric,10
FOMCminutes20190731.txt,international,9
FOMCminutes20190731.txt,overall,9
FOMCminutes20190918.txt,economic,47
FOMCminutes20190918.txt,federal,39
FOMCminutes20190918.txt,recent,26
FOMCminutes20190918.txt,low,20
FOMCminutes20190918.txt,strong,19
FOMCminutes20190918.txt,real,18
FOMCminutes20190918.txt,percent,17
FOMCminutes20190918.txt,global,17
FOMCminutes20190918.txt,financial,16
FOMCminutes20190918.txt,monetary,16
FOMCminutes20190918.txt,august,15
FOMCminutes20190918.txt,objective,15
FOMCminutes20190918.txt,little,14
FOMCminutes20190918.txt,several,14
FOMCminutes20190918.txt,average,13
FOMCminutes20190918.txt,second,11
FOMCminutes20190918.txt,overall,11
